Filename,Genotype,Sex,RegistrationFile,FullRegistrationPath,Quality,Sections,PixelSize,Step,Lens
"SAIS13-1","fru Syt MARCM","F","SAIS13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS13-1_01_warp_m0g80c8e1e-1x26r4.list","2","158",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS15-1","fru Syt MARCM","F","SAIS15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS15-1_01_warp_m0g80c8e1e-1x26r4.list","2","141",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS17-1","fru Syt MARCM","F","SAIS17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS17-1_01_warp_m0g80c8e1e-1x26r4.list","2","152",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS18-1","fru Syt MARCM","F","SAIS18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS18-1_01_warp_m0g80c8e1e-1x26r4.list","2","150",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS2-1","fru Syt MARCM","F","SAIS2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS2-1_01_warp_m0g80c8e1e-1x26r4.list","2","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS21-1","fru Syt MARCM","F","SAIS21-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS21-1_01_warp_m0g80c8e1e-1x26r4.list","2","158",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS22-1","fru Syt MARCM","F","SAIS22-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS22-1_01_warp_m0g80c8e1e-1x26r4.list","2","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS3-2","fru Syt MARCM","F","SAIS3-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS3-2_01_warp_m0g80c8e1e-1x26r4.list","3","153",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS30-1","fru Syt MARCM","F","SAIS30-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS30-1_01_warp_m0g80c8e1e-1x26r4.list","2","142",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS32-1","fru Syt MARCM","F","SAIS32-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS32-1_01_warp_m0g80c8e1e-1x26r4.list","2","154",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS8-2","fru Syt MARCM","F","SAIS8-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS8-2_01_warp_m0g80c8e1e-1x26r4.list","2","145",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAIS9-1","fru Syt MARCM","F","SAIS9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAIS9-1_01_warp_m0g80c8e1e-1x26r4.list","2","152",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD1-1","fru Syt MARCM","F","SAJD1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD1-1_01_warp_m0g80c8e1e-1x26r4.list","2","166",".41513291048192","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD10-2","fru Syt MARCM","F","SAJD10-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD10-2_01_warp_m0g80c8e1e-1x26r4.list","4","183",".41513291048192","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD11-1","fru Syt MARCM","F","SAJD11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD11-1_01_warp_m0g80c8e1e-1x26r4.list","4","173",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD12-1","fru Syt MARCM","F","SAJD12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD12-1_01_warp_m0g80c8e1e-1x26r4.list","2","158",".41513291048192","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD13-2","fru Syt MARCM","F","SAJD13-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD13-2_01_warp_m0g80c8e1e-1x26r4.list","5","158",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD14-2","fru Syt MARCM","F","SAJD14-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD14-2_01_warp_m0g80c8e1e-1x26r4.list","4","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD15-1","fru Syt MARCM","F","SAJD15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD15-1_01_warp_m0g80c8e1e-1x26r4.list","4","179",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD16-1","fru Syt MARCM","F","SAJD16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD16-1_01_warp_m0g80c8e1e-1x26r4.list","2","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD17-1","fru Syt MARCM","F","SAJD17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD17-1_01_warp_m0g80c8e1e-1x26r4.list","3","161",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD18-1","fru Syt MARCM","F","SAJD18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD18-1_01_warp_m0g80c8e1e-1x26r4.list","4","168",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD19-2","fru Syt MARCM","F","SAJD19-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD19-2_01_warp_m0g80c8e1e-1x26r4.list","4","169",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD2-2","fru Syt MARCM","F","SAJD2-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD2-2_01_warp_m0g80c8e1e-1x26r4.list","4","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD3-1","fru Syt MARCM","F","SAJD3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD3-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD4-1","fru Syt MARCM","F","SAJD4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD4-1_01_warp_m0g80c8e1e-1x26r4.list","3","164",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD5-2","fru Syt MARCM","F","SAJD5-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD5-2_01_warp_m0g80c8e1e-1x26r4.list","4","168",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD6-1","fru Syt MARCM","F","SAJD6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD6-1_01_warp_m0g80c8e1e-1x26r4.list","4","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD7-1","fru Syt MARCM","F","SAJD7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD7-1_01_warp_m0g80c8e1e-1x26r4.list","3","170",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD8-1","fru Syt MARCM","F","SAJD8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD8-1_01_warp_m0g80c8e1e-1x26r4.list","4","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJD9-1","fru Syt MARCM","F","SAJD9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJD9-1_01_warp_m0g80c8e1e-1x26r4.list","3","177",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF1-1","fru Syt MARCM","F","SAJF1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF1-1_01_warp_m0g80c8e1e-1x26r4.list","4","172",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF10-1","fru Syt MARCM","F","SAJF10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF10-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF11-1","fru Syt MARCM","F","SAJF11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF11-1_01_warp_m0g80c8e1e-1x26r4.list","3","161",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF12-1","fru Syt MARCM","F","SAJF12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF12-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF13-1","fru Syt MARCM","F","SAJF13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF13-1_01_warp_m0g80c8e1e-1x26r4.list","2","152",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF14-1","fru Syt MARCM","F","SAJF14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF14-1_01_warp_m0g80c8e1e-1x26r4.list","3","161",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF15-1","fru Syt MARCM","F","SAJF15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF15-1_01_warp_m0g80c8e1e-1x26r4.list","5","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF16-1","fru Syt MARCM","F","SAJF16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF16-1_01_warp_m0g80c8e1e-1x26r4.list","4","161",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF17-1","fru Syt MARCM","F","SAJF17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF17-1_01_warp_m0g80c8e1e-1x26r4.list","4","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF2-1","fru Syt MARCM","F","SAJF2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF2-1_01_warp_m0g80c8e1e-1x26r4.list","4","165",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF23-1","fru Syt MARCM","F","SAJF23-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF23-1_01_warp_m0g80c8e1e-1x26r4.list","4","133",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF24-1","fru Syt MARCM","F","SAJF24-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF24-1_01_warp_m0g80c8e1e-1x26r4.list","4","143",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF25-1","fru Syt MARCM","F","SAJF25-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF25-1_01_warp_m0g80c8e1e-1x26r4.list","4","137",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF26-1","fru Syt MARCM","F","SAJF26-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF26-1_01_warp_m0g80c8e1e-1x26r4.list","4","139",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF27-1","fru Syt MARCM","F","SAJF27-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF27-1_01_warp_m0g80c8e1e-1x26r4.list","5","169",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF28-1","fru Syt MARCM","F","SAJF28-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF28-1_01_warp_m0g80c8e1e-1x26r4.list","4","152",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF3-1","fru Syt MARCM","F","SAJF3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF3-1_01_warp_m0g80c8e1e-1x26r4.list","4","174",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF4-1","fru Syt MARCM","F","SAJF4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF4-1_01_warp_m0g80c8e1e-1x26r4.list","3","167",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF5-1","fru Syt MARCM","F","SAJF5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF5-1_01_warp_m0g80c8e1e-1x26r4.list","3","168",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF6-1","fru Syt MARCM","F","SAJF6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF6-1_01_warp_m0g80c8e1e-1x26r4.list","4","164",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF7-1","fru Syt MARCM","F","SAJF7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF7-1_01_warp_m0g80c8e1e-1x26r4.list","2","165",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF8-1","fru Syt MARCM","F","SAJF8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF8-1_01_warp_m0g80c8e1e-1x26r4.list","3","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJF9-1","fru Syt MARCM","F","SAJF9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJF9-1_01_warp_m0g80c8e1e-1x26r4.list","5","165",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH1-1","fru Syt MARCM","F","SAJH1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH1-1_01_warp_m0g80c8e1e-1x26r4.list","2","148",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH10-2","fru Syt MARCM","F","SAJH10-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH10-2_01_warp_m0g80c8e1e-1x26r4.list","3","162",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH11-1","fru Syt MARCM","F","SAJH11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH11-1_01_warp_m0g80c8e1e-1x26r4.list","2","156",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH12-2","fru Syt MARCM","F","SAJH12-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH12-2_01_warp_m0g80c8e1e-1x26r4.list","2","155",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH13-1","fru Syt MARCM","F","SAJH13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH13-1_01_warp_m0g80c8e1e-1x26r4.list","4","164",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH14-1","fru Syt MARCM","F","SAJH14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH14-1_01_warp_m0g80c8e1e-1x26r4.list","2","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH16-1","fru Syt MARCM","F","SAJH16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH16-1_01_warp_m0g80c8e1e-1x26r4.list","3","156",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH17-2","fru Syt MARCM","F","SAJH17-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH17-2_01_warp_m0g80c8e1e-1x26r4.list","3","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH19-1","fru Syt MARCM","F","SAJH19-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH19-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH20-1","fru Syt MARCM","F","SAJH20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH20-1_01_warp_m0g80c8e1e-1x26r4.list","4","164",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH21-1","fru Syt MARCM","F","SAJH21-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH21-1_01_warp_m0g80c8e1e-1x26r4.list","3","170",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH22-1","fru Syt MARCM","F","SAJH22-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH22-1_01_warp_m0g80c8e1e-1x26r4.list","3","168",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH28-1","fru Syt MARCM","F","SAJH28-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH28-1_01_warp_m0g80c8e1e-1x26r4.list","3","166",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH29-1","fru Syt MARCM","F","SAJH29-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH29-1_01_warp_m0g80c8e1e-1x26r4.list","2","149",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH3-1","fru Syt MARCM","F","SAJH3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH3-1_01_warp_m0g80c8e1e-1x26r4.list","2","159",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH30-1","fru Syt MARCM","F","SAJH30-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH30-1_01_warp_m0g80c8e1e-1x26r4.list","2","148",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH4-1","fru Syt MARCM","F","SAJH4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH4-1_01_warp_m0g80c8e1e-1x26r4.list","3","154",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH5-1","fru Syt MARCM","F","SAJH5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH5-1_01_warp_m0g80c8e1e-1x26r4.list","3","160",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH6-1","fru Syt MARCM","F","SAJH6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH6-1_01_warp_m0g80c8e1e-1x26r4.list","3","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH7-1","fru Syt MARCM","F","SAJH7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH7-1_01_warp_m0g80c8e1e-1x26r4.list","2","154",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH8-1","fru Syt MARCM","F","SAJH8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH8-1_01_warp_m0g80c8e1e-1x26r4.list","2","161",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJH9-1","fru Syt MARCM","F","SAJH9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJH9-1_01_warp_m0g80c8e1e-1x26r4.list","3","165",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU1-2","fru Syt MARCM","F","SAJU1-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU1-2_01_warp_m0g80c8e1e-1x26r4.list","4","168",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU10-1","fru Syt MARCM","F","SAJU10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU10-1_01_warp_m0g80c8e1e-1x26r4.list","3","180",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU11-2","fru Syt MARCM","F","SAJU11-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU11-2_01_warp_m0g80c8e1e-1x26r4.list","3","152",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU12-1","fru Syt MARCM","F","SAJU12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU12-1_01_warp_m0g80c8e1e-1x26r4.list","4","151",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU20-1","fru Syt MARCM","F","SAJU20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU20-1_01_warp_m0g80c8e1e-1x26r4.list","4","148",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU3-1","fru Syt MARCM","F","SAJU3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU3-1_01_warp_m0g80c8e1e-1x26r4.list","3","153",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJU8-2","fru Syt MARCM","F","SAJU8-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJU8-2_01_warp_m0g80c8e1e-1x26r4.list","4","160",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJW11-2","fru Syt MARCM","F","SAJW11-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJW11-2_01_warp_m0g80c8e1e-1x26r4.list","4","157",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
"SAJW26-1","fru Syt MARCM","F","SAJW26-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/ClusterRegsVNCs/Registration/warp/VNCIS1_SAJW26-1_01_warp_m0g80c8e1e-1x26r4.list","5","149",".415132910481919","1","LD LCI Plan-Apochromat 25x/0.8 Imm Korr DIC M27"
