Filename,Genotype,Sex,RegistrationFile,FullRegistrationPath,Quality,Sections,PixelSize,Step,Lens
"SAGM18-1","fru MARCM","M","SAGM18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM18-1_01_warp_m0g80c8e1e-1x26r4.list","3","161",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM19-1","fru MARCM","M","SAGM19-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM19-1_01_warp_m0g80c8e1e-1x26r4.list","4","155",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM20-1","fru MARCM","M","SAGM20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM20-1_01_warp_m0g80c8e1e-1x26r4.list","3","152",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM22-1","fru MARCM","M","SAGM22-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM22-1_01_warp_m0g80c8e1e-1x26r4.list","5","156",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM25-1","fru MARCM","M","SAGM25-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM25-1_01_warp_m0g80c8e1e-1x26r4.list","3","173",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM29-1","fru MARCM","M","SAGM29-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM29-1_01_warp_m0g80c8e1e-1x26r4.list","5","156",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM39-1","fru MARCM","M","SAGM39-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM39-1_01_warp_m0g80c8e1e-1x26r4.list","2","162",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM40-1","fru MARCM","M","SAGM40-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM40-1_01_warp_m0g80c8e1e-1x26r4.list","5","149",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGM6-1","fru MARCM","M","SAGM6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM6-1_01_warp_m0g80c8e1e-1x26r4.list","3","182",".447620653079743","1","LCI Plan-Neofluar 25x/0.8 Imm Korr DIC"
"SAGM8-1","fru MARCM","M","SAGM8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGM8-1_01_warp_m0g80c8e1e-1x26r4.list","5","165",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGN15-1","fru MARCM","F","SAGN15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGN15-1_01_warp_m0g80c8e1e-1x26r4.list","5","157",".447620653079743","1","LCI Plan-Neofluar 25x/0.8 Imm Korr DIC"
"SAGN16-1","fru MARCM","F","SAGN16-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGN16-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","153",".447620653079743","1","LCI Plan-Neofluar 25x/0.8 Imm Korr DIC"
"SAGN17-1","fru MARCM","F","SAGN17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGN17-1_01_warp_m0g80c8e1e-1x26r4.list","3","160",".447620653079743","1","LCI Plan-Neofluar 25x/0.8 Imm Korr DIC"
"SAGN7-1","fru MARCM","F","SAGN7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGN7-1_01_warp_m0g80c8e1e-1x26r4.list","5","156",".447620653079743","1","LCI Plan-Neofluar 25x/0.8 Imm Korr DIC"
"SAGO1-1","fru MARCM","M","SAGO1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO1-1_01_warp_m0g80c8e1e-1x26r4.list","3","144",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGO2-2","fru MARCM","M","SAGO2-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO2-2_01_warp_m0g80c8e1e-1x26r4.list","3","140",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGO2-3","fru MARCM","M","SAGO2-3","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO2-3_01_warp_m0g80c8e1e-1x26r4.list","4","140",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGO2-4","fru MARCM","M","SAGO2-4","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO2-4_01_warp_m0g80c8e1e-1x26r4.list","4","140",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGO5-1","fru MARCM","M","SAGO5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO5-1_01_warp_m0g80c8e1e-1x26r4.list","5","146",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGO6-1","fru MARCM","M","SAGO6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO6-1_01_warp_m0g80c8e1e-1x26r4.list","5","144",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGO7-2","fru MARCM","M","SAGO7-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGO7-2_01_warp_m0g80c8e1e-1x26r4.list","1","144",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP12-1","fru MARCM","F","SAGP12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP12-1_01_warp_m0g80c8e1e-1x26r4.list","4","177",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP23-1","fru MARCM","F","SAGP23-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP23-1_01_warp_m0g80c8e1e-1x26r4.list","2","172",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP3-1","fru MARCM","F","SAGP3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP3-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP43-2","fru MARCM","F","SAGP43-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP43-2_01_warp_m0g80c8e1e-1x26r4.list","1","177",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP5-1","fru MARCM","F","SAGP5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP5-1_01_warp_m0g80c8e1e-1x26r4.list","2","165",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP50-1","fru MARCM","F","SAGP50-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP50-1_01_warp_m0g80c8e1e-1x26r4.list","2","173",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP55-2","fru MARCM","F","SAGP55-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP55-2_01_warp_m0g80c8e1e-1x26r4.list","1","170",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP56-1","fru MARCM","F","SAGP56-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP56-1_01_warp_m0g80c8e1e-1x26r4.list","3","177",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP59-2","fru MARCM","F","SAGP59-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP59-2_01_warp_m0g80c8e1e-1x26r4.list","1","171",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGP61-1","fru MARCM","F","SAGP61-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGP61-1_01_warp_m0g80c8e1e-1x26r4.list","3","175",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGR14-1","fru MARCM","F","SAGR14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGR14-1_01_warp_m0g80c8e1e-1x26r4.list","5","176",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGR19-1","fru MARCM","F","SAGR19-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGR19-1_01_warp_m0g80c8e1e-1x26r4.list","3","178",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGR22-1","fru MARCM","F","SAGR22-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGR22-1_01_warp_m0g80c8e1e-1x26r4.list","3","176",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGS12-2","fru MARCM","M","SAGS12-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGS12-2_01_warp_m0g80c8e1e-1x26r4.list","1","163",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGS12-3","fru MARCM","M","SAGS12-3","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGS12-3_01_warp_m0g80c8e1e-1x26r4.list","1","163",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGS3-1","fru MARCM","M","SAGS3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGS3-1_01_warp_m0g80c8e1e-1x26r4.list","4","153",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGV12-1","fru MARCM","M","SAGV12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGV12-1_01_warp_m0g80c8e1e-1x26r4.list","5","176",".447620653079743","1","LCI Plan-Neofluar 25x/0.8 Imm Korr DIC"
"SAGW15-1","fru MARCM","M","SAGW15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGW15-1_01_warp_m0g80c8e1e-1x26r4.list","1","168",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGW17-1","fru MARCM","M","SAGW17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGW17-1_01_warp_m0g80c8e1e-1x26r4.list","5","177",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGX22-1","fru MARCM","F","SAGX22-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGX22-1_01_warp_m0g80c8e1e-1x26r4.list","4","186",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGX27-1","fru MARCM","F","SAGX27-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGX27-1_01_warp_m0g80c8e1e-1x26r4.list","5","179",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGX6-2","fru MARCM","F","SAGX6-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGX6-2_01_warp_m0g80c8e1e-1x26r4.list","1","172",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGY4-1","fru MARCM","F","SAGY4-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGY4-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","191",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGY5-1","fru MARCM","F","SAGY5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGY5-1_01_warp_m0g80c8e1e-1x26r4.list","3","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHB3-3","fru MARCM","F","SAHB3-3","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHB3-3_01_warp_m0g80c8e1e-1x26r4.list","1","162",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHC11-1","fru MARCM","M","SAHC11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHC11-1_01_warp_m0g80c8e1e-1x26r4.list","3","183",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHC14-1","fru MARCM","M","SAHC14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHC14-1_01_warp_m0g80c8e1e-1x26r4.list","3","155",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHC16-1","fru MARCM","M","SAHC16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHC16-1_01_warp_m0g80c8e1e-1x26r4.list","3","148",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHC5-1","fru MARCM","M","SAHC5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHC5-1_01_warp_m0g80c8e1e-1x26r4.list","3","168",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHD16-1","fru MARCM","M","SAHD16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHD16-1_01_warp_m0g80c8e1e-1x26r4.list","4","174",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHE6-1","fru MARCM","M","SAHE6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHE6-1_01_warp_m0g80c8e1e-1x26r4.list","3","358",".395364676649447",".4862622","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHE9-1","fru MARCM","M","SAHE9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHE9-1_01_warp_m0g80c8e1e-1x26r4.list","3","381",".395364676649447",".4862622","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH14-1","fru MARCM","F","SAHH14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH14-1_01_warp_m0g80c8e1e-1x26r4.list","5","171",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH15-1","fru MARCM","F","SAHH15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH15-1_01_warp_m0g80c8e1e-1x26r4.list","5","170",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH20-1","fru MARCM","F","SAHH20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH20-1_01_warp_m0g80c8e1e-1x26r4.list","1","171",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH23-1","fru MARCM","F","SAHH23-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH23-1_01_warp_m0g80c8e1e-1x26r4.list","3","169",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH3-1","fru MARCM","F","SAHH3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH3-1_01_warp_m0g80c8e1e-1x26r4.list","3","172",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH30-1","fru MARCM","F","SAHH30-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH30-1_01_warp_m0g80c8e1e-1x26r4.list","3","181",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH31-1","fru MARCM","F","SAHH31-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH31-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","171",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH6-1","fru MARCM","F","SAHH6-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH6-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","158",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHH7-1","fru MARCM","F","SAHH7-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHH7-1rh_01_warp_m0g80c8e1e-1x26r4.list","3","166",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI1-1","fru MARCM","F","SAHI1-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI1-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","177",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI10-1","fru MARCM","F","SAHI10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI10-1_01_warp_m0g80c8e1e-1x26r4.list","5","196",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI11-1","fru MARCM","F","SAHI11-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI11-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","198",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI18-2","fru MARCM","F","SAHI18-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI18-2_01_warp_m0g80c8e1e-1x26r4.list","1","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI18-3","fru MARCM","F","SAHI18-3","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI18-3_01_warp_m0g80c8e1e-1x26r4.list","1","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI21-1","fru MARCM","F","SAHI21-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI21-1_01_warp_m0g80c8e1e-1x26r4.list","5","182",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI23-1","fru MARCM","F","SAHI23-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI23-1_01_warp_m0g80c8e1e-1x26r4.list","1","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI3-1","fru MARCM","F","SAHI3-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI3-1rh_01_warp_m0g80c8e1e-1x26r4.list","1","183",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI4-1","fru MARCM","F","SAHI4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI4-1_01_warp_m0g80c8e1e-1x26r4.list","2","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI7-1","fru MARCM","F","SAHI7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI7-1_01_warp_m0g80c8e1e-1x26r4.list","2","185",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHI9-1","fru MARCM","F","SAHI9-1rh","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHI9-1rh_01_warp_m0g80c8e1e-1x26r4.list","2","199",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ13-1","fru MARCM","F","SAHJ13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ13-1_01_warp_m0g80c8e1e-1x26r4.list","1","217",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ15-1","fru MARCM","F","SAHJ15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ15-1_01_warp_m0g80c8e1e-1x26r4.list","1","221",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ16-1","fru MARCM","F","SAHJ16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ16-1_01_warp_m0g80c8e1e-1x26r4.list","2","207",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ17-1","fru MARCM","F","SAHJ17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ17-1_01_warp_m0g80c8e1e-1x26r4.list","1","219",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ5-1","fru MARCM","F","SAHJ5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ5-1_01_warp_m0g80c8e1e-1x26r4.list","2","176",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ8-1","fru MARCM","F","SAHJ8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ8-1_01_warp_m0g80c8e1e-1x26r4.list","2","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHJ8-2","fru MARCM","F","SAHJ8-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHJ8-2_01_warp_m0g80c8e1e-1x26r4.list","1","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK1-1","fru MARCM","F","SAHK1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK1-1_01_warp_m0g80c8e1e-1x26r4.list","3","129",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK10-1","fru MARCM","F","SAHK10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK10-1_01_warp_m0g80c8e1e-1x26r4.list","3","136",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK11-1","fru MARCM","F","SAHK11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK11-1_01_warp_m0g80c8e1e-1x26r4.list","3","142",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK12-1","fru MARCM","F","SAHK12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK12-1_01_warp_m0g80c8e1e-1x26r4.list","4","132",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK13-1","fru MARCM","F","SAHK13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK13-1_01_warp_m0g80c8e1e-1x26r4.list","3","157",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK14-1","fru MARCM","F","SAHK14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK14-1_01_warp_m0g80c8e1e-1x26r4.list","1","146",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK15-1","fru MARCM","F","SAHK15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK15-1_01_warp_m0g80c8e1e-1x26r4.list","4","141",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK16-1","fru MARCM","F","SAHK16-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK16-1_01_warp_m0g80c8e1e-1x26r4.list","4","145",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK18-1","fru MARCM","F","SAHK18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK18-1_01_warp_m0g80c8e1e-1x26r4.list","2","163",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK19-1","fru MARCM","F","SAHK19-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK19-1_01_warp_m0g80c8e1e-1x26r4.list","2","156",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK2-1","fru MARCM","F","SAHK2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK2-1_01_warp_m0g80c8e1e-1x26r4.list","3","141",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK20-1","fru MARCM","F","SAHK20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK20-1_01_warp_m0g80c8e1e-1x26r4.list","5","142",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK21-1","fru MARCM","F","SAHK21-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK21-1_01_warp_m0g80c8e1e-1x26r4.list","3","163",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHK22-1","fru MARCM","F","SAHK22-1rv","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHK22-1rv_01_warp_m0g80c8e1e-1x26r4.list","2","138",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
